sentence_id,text,consensus_label
Z034232,"如周公做一部《周禮》,可謂纎悉畢備,而《周易》却只掌於太卜之官,却不似大司樂教成均之屬様恁地重縁這箇只是理㑹卜筮。",N
Z034233,"大槩只是說箇隂陽,因隂陽之消長,却有些子理在其中。",C
Z034238,"然當初也只是理㑹罔罟等事,也不曾有許多嶢﨑,如後世《經世書之類,而今人便要說伏羲如神明様,無所不曉。",N
Z034239,"伏羲也自純朴,也不曾去理㑹許多事來。",N
Z034241,"但而今所以難理㑹時,葢縁亡了那卜筮之法。",N
Z034242,"如《周禮》太卜掌三《易》之法連山歸藏周易》,便是别有理㑹《周易》之法,而今却只有上下經兩篇,皆不見許多法了,所以難理㑹。",N
Z034243,"今人却道聖人言理,而其中因有卜筮之說。",N
Z034244,"他說理後,說從那卜筮上來做麽?若有人來與某辯,某只是不答。",N
Z034247,"(《淳録》云:""公謂卜筮之/書,便如今火珠林様)許多道理,依舊在其間。",N
Z034248,"但是因他作這卜筮後,却去推出許多道理來。",N
Z034249,"他當初做時,却只是為卜筮,畫在那裏,不是曉盡許多道理後,方始畫,這箇道理難說。",N
Z034271,"若是的定,把卦爻來作理㸔,恐死了。",N
Z034279,"若似而今説時,便只是秀才用得,别人都用不得了,而今人便説道解明理事來,便看道理如何後,作區處。",N
Z034285,"""安卿問:""如何恁地?""曰:""而今把作理説時,吉凶悔吝,皆斷定在九二、六四等身上矣。",N
Z034288,"""林擇之云:""伊川《易》説得理也太多。",N
Z034291,"""安卿問彖象》莫也是因爻而推其理否?""曰彖象文言繫辭》,皆是因而推明其理。",N
Z034295,"然而聖人見得那道理定後,常不要卜。",N
Z034312,"及孔子始取而敷繹,為《文言、雜卦、彖象之類,乃說出道理來。",N
Z034318,"孔子恐義理一向沒卜筮中,故明其義。",N
Z034321,"上古聖人,不是著此垂教,只是見得天地隂陽變化之理,畫而為卦,使因卜筮而知所修為避忌。",C
Z034339,"人若能見得道理已十分分明,則亦不須更卜。",N
Z034352,"""曰:""便是如此易》當初只是為占筮而作,文言彖象,却是推說做義理上去,觀《乾坤二卦,便可見。",N
Z034357,"""孔子雖說推明義理,這般所在,又變例推明占筮之意。",N
Z034376,"學者須曉某之正意,然後方可推說其他道理。",N
Z034379,"""(《池録》云:""如過劒門相似,須是驀直/攛過,脫得劒門了,却以之推說《易)(之道理,横說竪說,都不妨。",N
Z034386,"若曉得某一人說,則曉得伏羲、文王之《易,本是作如此用,元未有許多道理在,方不失《易》之本意。",N
Z034391,"如乾有乾之象,坤有坤之象,人占得此卦者,則有此用,以斷吉凶,那裏說許多道理。",N
Z034397,"及文王、周公分為六十四卦,添入乾元亨利貞坤元亨利牝馬之貞,早不是伏羲之意,已是文王、周公自說他一般道理了。",N
Z034401,"到得孔子盡是說道理,然猶就卜筮上,發出許多道理,欲人曉得所以凶、所以吉,卦爻好則吉,卦爻不好則凶。",N
Z034403,"反覆都就占筮上,發明誨人底道理。",N
Z034410,"又曰:""文王之心,已自不如伏羲寛濶,急要說出來;孔子之心,不如文王之心寛大,又急要說出道理來。",N
Z034411,"所以本意浸失,都不顧元初聖人畫卦之意,只認各人自說一副常道理。",N
Z034417,"又如舜命䕫教胄子,亦只是說箇寛而栗直而温之法,教人不失其中和之德而已,初未有許多道理。",N
Z034431,"""又云:""人如占得一爻,須是反觀諸身,果盡得這道理否坤》之六二,直方大,不習無不利須看自家能直能方,能大方,能不習無不利,凡皆類此。",N
Z034439,"""味道問:""聖人於《文言》,只把做道理説?""曰:""有此氣,便有此理。",C
Z034441,"聖人作《易,本為欲定天下之志,斷天下之疑而已,不是要因此說道理也。",N
Z034443,"然如此理,却自在其中矣。",C
Z034454,"其象如此,而理在其中矣。",C
Z034455,却不是因欲說道理而後說象也。,N
Z034456,"(時舉○《植録》云/《易》只是說象(初)(未有後人所說,許多道理,堆垜在上面。",N
Z034458,"""但聖人說象/則理在其中矣。",C
Z034461,"後人說《易》,只愛將道理/堆垜在上面,聖人本意,不解如此。",N
Z034468,"當時又那曾有某爻與某爻相應?那自是說這道理如此,又何曾有甚麽人,有甚麽人說有甚張三、李四?中間都是正吉,不曾有不正而吉。",N
Z034471,"此書初來,只是如此,到後來,聖人添許多說話,也只是怕人理㑹不得,故就上更說許多教分明。",N
Z034492,"如云""初九潛龍勿用這只是戒占者之辭,解者遂去這上面生義理,以初九當潛龍勿用,九二當利見大人。",N
Z034497,"若使此語出自聖人之口,則解者必去上面說道理,以為朱鳥如何,海湄如何矣。",N
Z034502,"說卦》中說許多卜筮,今人說《易》,却要掃去卜筮,如何理㑹得易每恨不得古人活法,只說得箇半死半活底。",N
Z034505,"或是用支干相合配處,或是因他物象揲蓍雖是占筮,只是後人巧去裏面,見箇小小底道理。",N
Z034506,"旁門曲徑正理,不只如此。",N
Z034520,"易》以卜筮用,道理便在裏面,但只未說到這處。",N
Z034525,"大凡人不曾著實理㑹,則說道理,皆是懸空。",N
Z034526,"如讀《易》,不曾理㑹揲法,則說《易》亦是懸空。",N
Z034529,"今人不曾理㑹陣法,則談兵亦皆是脫空。",N
Z034532,"大抵古人法度,今皆無復存者,只是這些道理,人尚胡亂說得去。",N
Z034534,"'道理人却說得去,法度却杜撰不得。",N
Z034610,"易》占不用龜,而每言蓍龜皆具此理也。",C
Z034638,"嘗謂:""伏羲畫八卦,只此數畫,該盡天下萬物之理。",C
Z034650,"大衍之數,是說蓍;天地之數,是說造化生生不窮之理。",C
Z034688,"""問:""渠之學如何?""曰:""専在數上,却窺見理。",C
Z034718,"如《鼎卦,分明是鼎之象,他說革是爐之象,亦恐有此理。",C
Z034745,"問《易》曰:""聖人作《易》之初,盖是仰觀俯察,見得盈乎天地之間,無非一隂一陽之理。",C
Z034746,"有是理則有是象,有是象則其數便自在這裏,非特河圖洛書》為然。",C
Z034769,"葢其所謂象者,皆是假此衆人共曉之物,以形容此事之理,使人知所取舍而已。",N
Z034771,"葢即那占筮之中,而所以處置是事之理,便在那裏了。",N
Z034776,"到得夫子,方始純以理言,雖未必是羲、文本意,而事上說理,亦是如此。",N
Z034778,"又曰易》是箇有道理底卦影易》以占筮作許多理,便也在裏。",N
Z034784,"今人心性徧急,更不待先說他本意,便將道理來滚說了易》如一箇鏡相似,看甚物來,都能照得。",N
Z034804,"康節《易》數,出於希夷,他在靜中,推見得天地萬物之理如此,又與他數合,所以自樂。",C
Z034809,"葢其心地虚明,所以推得天地萬物之理。",C
Z034831,"已前解《易》多只說象數,自程門以後,人方都作道理說了。",N
Z034834,"伯恭謂《易傳》,理到語精,平易的當,立言無毫髮遺恨,此乃名言。",N
Z034838,"但伊川以天下許多道理,散入六十四卦中,若作《易》看,即無意味,唯將來作事看,即句句字字有用處。",N
Z034839,"問胡文定《春秋》,曰:""他所說,盡是正理。",N
Z034842,"易傳》,須先讀他書,理㑹得義理了,方有箇入路,見其精密處。",N
Z034843,"葢其所言義理極妙,初學者未㑹使看,不識其味,都無啟發。",N
Z034845,"須是已知義理者,得此,便可磨礲入細。",N
Z034847,"易傳》難看,其用意精密,道理平正,更無抑揚。",N
Z034848,"若能看得有味,則其人亦大段知義理矣。",N
Z034849,"葢《易》中說理,是預先說下,未曾有底事,故乍看甚難,不若《大學中庸》有箇準則,讀著便令人識蹊徑詩》又能興起人意思,皆易看。",N
Z034851,"雖其說或失之過,識得理後,却細密商量,令平正也。",N
Z034853,"學者只得守此箇義理,固是好。",N
Z034858,"易傳》,義理精,字數足,無一毫欠闕。",N
Z034859,"他人著工夫補綴,亦安得如此自然?只是於本義不相合易》本是卜筮之書,卦辭爻辭,無所不包,看人如何用?程先生只說得一理。",N
Z034861,"""又問程《易》於《本義》如何?""曰:""程《易》不說《易》文義,只說道理極處,好看。",N
Z034873,"只是推本《繫辭》說程《易》除去解《易》文義處,只單說道理處則如此章說天,專言之則道也以下數句,皆極精。",N
Z034885,"易》要分内外卦看,伊川却不甚理㑹。",N
Z034888,"問伊川《易》說理太多?""曰:""伊川言:'聖人有聖人用,賢人有賢人用。",N
Z034905,"詩書》,略看訓詁,解釋文義,令通而已,却只玩味本文,其道理只在本文。",N
Z034907,"程子此書,平淡地慢慢委曲,說得更無餘藴,不是那敲磕逼拶出底義理,平鋪地放在面前。",N
Z034910,"問:""先儒讀書,都不如先生精密,如伊川解《易》,亦甚踈?""曰:""伊川見得箇大道理,却將經來合他這道理,不是解《易又問:""伊川何因見道?""曰:""他說求之六經而得也。",N
Z034911,"是於濓溪處,見得箇大道理,占地位了。",N
Z034916,"至微者理也,至著者象也。",C
Z034919,此是一箇理、一箇象、一箇辭。,C
Z034920,"然欲理㑹理與象,又須辭上理㑹。",N
Z034922,"凡於事物,須就其聚處理㑹,尋得一箇通路行去。",N
Z034933,"天地未有,萬物已具,此是體中有用;天地既立,此理亦存,此是顯中有微。",C
Z034962,"縁是這道理,人人同得看如何?也?自有人見得到底。",N
Z034964,"""而意不甚滿於《易》本義葢先生之意,只欲作卜筮用,而為先儒說道理太多,終是翻這窠臼未盡,故不能不致遺恨云。",N
Z034965,"先生問:""時舉看《易》如何?""曰:""只看《程《易》,見其只就人事上說,無非日用常行底道理。",N
Z034970,"""因云:""某少時看文字時,凡見有說得合道理底,須旁搜遠取,必要看得他透。",N
Z034984,"若論其理,則先自定,固已實矣。",C
Z034985,"用應始有,謂理之用實,故有;體該本無,謂理之體該萬事萬物,又初無形迹之可見,故無。",C
Z034986,"下面云稽考實理,以待事物之來,存此理之體,以應無窮之用。",C
Z034988,"以靜制動,理便是靜底,事便是動底。",C
Z034991,"這箇道理,若後人做事,如求官爵者,求之不已,便是取吝之道;求財利者,求之不已,亦是取吝之道。",N
Z034992,"又如潛龍勿用其理,謂當此時,只當潛晦,不當用。",N
Z034994,"所謂'君子動則觀其變而玩其占;若是無事之時,觀其象而玩其辭,亦當知其理如此。",N
Z034996,"某之說《易》所以異於前軰者,正謂其理當,人皆用之,不問君臣上下,大事小事,皆可用。",N
Z035006,"然其規模甚散,其辭又澁,學者驟去理㑹他文義,已自難曉,又且不曾盡經歴許多事意,都去湊他意不著。",N
Z035013,"葢《易》是箇極難理㑹底物事,非他書之比。",N
Z035015,"及孔子始取而敷繹為十經,彖象、繫辭、文言、雜卦》之類,方說出道理來。",N
Z035016,"易》只是空說箇道理,只就此理㑹,能見得如何?不如《詩書執禮》,皆雅言也。",N
Z035018,"如《春秋》,亦不是難理㑹底,一年事,自是一年事。",N
Z035020,"今人只管去一字上理㑹褒貶,要求聖人之意,千百年後,如何知得他肚裏事?聖人說出底,猶自理㑹不得,不曾說底,更如何理㑹得?",N
Z035021,"人自有合讀底書,如《大學語孟中庸》等書,豈可不讀?讀此四書,便知人之所以不可不學底道理與其為學之次序,然後更看《詩書禮樂。",N
Z035022,"某纔見人說看《易》便知他錯了,未嘗識那為學之序易》自是别是一箇道理,不是教人底書。",N
Z035029,"今人才說伏羲作《易》,示人以天地造化之理,便非是。",C
Z035036,"如《文言中元者,善之長""之類,如《中孚》九二""鳴鶴在隂,其子和之亦不必理㑹。",N
Z035038,葢為學只要理㑹自已胷中事爾。,N
Z035039,"某嘗謂上古之書,莫尊於《易》,中古後書,莫大於《春秋然此兩書,皆未易看,今人才理㑹二書,便入於鑿。",N
Z035040,"若要讀此二書,且理㑹他大義易》則是尊陽抑隂,進君子而退小人,明消息盈虚之理春秋》則是尊王賤伯,内中國而外夷狄,明君臣上下之分。",N
Z035043,"又人須是經歴天下許多事變,讀《易》方知各有一理,精審端正。",C
Z035045,"敬之問《易》曰:""如今不曾經歴得許多事,過都自湊他道理不著,若便去看,也卒未得他受用。",N
Z035046,"孔子晚而好《易》,可見這書卒未可理㑹。",N
Z035068,"在《易》則渾然一理,在人則渾然一)(心既有爻畫,方見得這爻是如何,這爻又是如何然/而皆是就這至虚至靜中,做許多象數道理出來此)(其所以靈若是似而今說得來,恁/地拖泥帯水,便都没理㑹處了)。",N
Z035079,"其實是古者卜筮書,不必只說理、象數,皆可說將去。",N
Z035086,"又云易》難看,不惟道理難尋,其中或有用當時俗語,亦有他事,後人不知者。",N
Z035095,"看《易》,且將爻辭看理㑹得後,却看象辭,若鶻突地看,便無理㑹處。",N
Z035108,"季通云:""看《易》者,須識理、象、數、辭四者,未嘗相離。",N
Z035109,"葢有如是之理,便有如是之象;有如是之象,便有如是之數。",C
Z035110,"有理與象數,便不能無辭易》六十四卦、三百八十四爻,有自然之象,不是安排出來。",C
Z035122,"縁在當時,只理㑹象數,故聖人明之以理。",N
Z035123,"潔淨精微,謂之《易易》自是不惹着事,只懸空說一種道理,不似它書,便各著事上說。",N
Z035132,"""曰:""他說道理,決不錯。",N
Z035200,"大率是就義理上看,不過如剛自外來而得中,分剛上而文柔等處看,其餘多在占處用也。",N
Z035213,"且《程傳賁卦所云,豈有乾坤重而為泰,又自泰而變為賁之理?若其說果然,則所謂""乾坤變而為六子,八卦重而為六十四,皆由乾坤而變""者,其說不得而通矣。",N
Z035217,"今所謂卦變者,亦是有卦之後,聖人見得有此象,故發於彖辭,安得謂之乾坤重而為是卦,則更不可變而為他卦耶?若論先天一卦,亦無既畫之後,乾一兊二,離三、震四,至坤居末,又安有乾坤變而為六子之理?凡今《易》中所言,皆是後天之易耳。",N
